Years,Available Area for Marsh Encroachment,Birth Rate,Births,Carbon Dioxide Released as a function of FF Consumption,Carbon in the Atmosphere,Carbon Released into the Atmosphere,Carbon Sequestration,Conversion to High Marsh,Conversion to Low Marsh,Days Recreating[Birding],Days Recreating[Hiking],Days Recreating[Marsh Walking],Days Recreating[Marsh Driving],Days Recreating[Boat Fishing],Days Recreating[Land Fishing],Days Recreating[Clamming],Days Recreating[Pleasure Boating],Days Recreating[Marsh Work],Deaths,Delay in Action Erosion Control,Delay in Action: Flood Control,Delay in Erosion Control Implementation,Delay in Flood Control Implementation High Marsh,Delay in Flood Control Implementation Low Marsh,Erosion Control Rate,Fiddler Crab Carrying Capacity,Fiddler Crab Mortality Rate,Fiddler Crabs,Flood Mitigation Rate: High Marsh,Flood Mitigation Rate: Low Marsh,Forest Converted to High Marsh,Global Fossil Fuel Consumption,High Marsh Area,High Marsh Conversion Rate,High Marsh Erosion,High Marsh Erosion Rate,High Marsh to Upland Conversion Rate,High Sea Level Rise,Horizontal Growth Rate: Low Marsh,Human Mortality Rate,Human Population,Inundation Loss Rate: Low Marsh,Low Marsh Area,Low Marsh Conversion Rate,Low Marsh Erosion,Low Marsh Erosion Rate,Low Marsh Erosion Rate: Fiddler Crabs,Low Marsh Erosion Rate: SLR,Low Marsh Growth: Fiddlers,Low Marsh Horizontal Growth,Low Sea Level Rise,Mean Days Recreating,Medium Sea Level Rise,Mortality,Mortality Rate mediated by Low Marsh Area,Policy Demand Flood Control,Policy Demand: Erosion Control,Rate of Sea Level Rise,Recruitment,Recruitment Rate,Salt Water Inundation in Low Marsh,Scenario 1,Scenario 2,Scenario 3,Sequestration Rate,Total Marsh Area,Upland Border Decay,Upland Border Decay Rate,Upland Border Extent,Vertical Growth Rate: Low Marsh
59.5,2.927123795,0.018,0.176132925,49.00084059,4426.645391,49.00084059,26.95046233,35.20722297,24.36906299,365,13.33622476,365,365,26.74226222,7.871131112,0.0011,61.48452445,132.636072,0.158463226,148.5505749,148.5570217,0.183900705,0.169786298,0.169786298,0,0.651039012,0.651039012,223.4442061,0,0,0.429497753,246890.7834,34164.05127,0.004856315,0.028939039,8.47E-07,0.1467303,5.174914794,0.001627274,0.016194236,9.785162502,0.000206921,7249.781536,0.000713295,0.016622035,2.29276E-06,0,2.29276E-06,0.003493,37.12086904,2.918010551,148.5634794,4.520437678,145.4708951,0,0.169746025,0.183835401,2.918010551,146.0170949,0.653483469,1.500130163,1,0,0,0.55,41413.83281,0.429607913,0.00018087,2375.234298,3.054996054
59.75,2.927151336,0.018,0.176212439,49.00437764,4432.157986,49.00437764,26.9524077,35.23426082,24.4495413,365,13.34027529,365,365,26.74698784,7.873493919,0.0011,61.49397568,132.6445781,0.158650659,148.553797,148.5602492,0.183895287,0.169781279,0.169781279,0,0.651062177,0.651062177,223.5807561,0,0,0.429546633,247002.6915,34166.86095,0.004855897,0.028942533,8.47E-07,0.146745619,5.210469524,0.001627299,0.016206074,9.789579926,0.000206935,7255.973025,0.000715592,0.016637565,2.29295E-06,0,2.29295E-06,0.003493,37.15274914,2.918293943,148.5667123,4.538211556,145.5649739,0,0.169740972,0.18382993,2.918293943,146.0915219,0.653417246,1.501511278,1,0,0,0.55,41422.83398,0.429653785,0.000180897,2375.126896,3.055044341
60,2.927178123,0.018,0.176291467,49.00789308,4437.670979,49.00789308,26.9543412,35.26139538,24.53002294,365,13.34432925,365,365,26.75171746,7.875858729,0.0011,61.50343492,132.6530914,0.15883705,148.5570217,148.5634794,0.183889865,0.169776255,0.169776255,0,0.65108451,0.65108451,223.7123931,0,0,0.429595404,247113.9161,34169.65728,0.00485548,0.028946016,8.47E-07,0.146760937,5.246024254,0.001627323,0.016217841,9.793970371,0.000206948,7262.185495,0.000717889,0.016653144,2.29313E-06,0,2.29313E-06,0.003493,37.18473697,2.918577334,148.569948,4.555985433,145.6556738,0,0.169735915,0.183824454,2.918577334,146.163254,0.653353406,1.502896905,1,0,0,0.55,41431.84278,0.429699649,0.000180925,2375.019482,3.055092628
60.25,2.927204185,0.018,0.176370012,49.01138704,4443.184367,49.01138704,26.95626287,35.28862663,24.61050782,365,13.34838666,365,365,26.7564511,7.87822555,0.0011,61.5129022,132.661612,0.159022405,148.5602492,148.5667123,0.183884439,0.169771227,0.169771227,0,0.651106038,0.651106038,223.8392881,0,0,0.429644069,247224.4607,34172.44029,0.004855062,0.028949488,8.47E-07,0.146776255,5.281578984,0.001627348,0.016229535,9.798333975,0.000206962,7268.418949,0.000720186,0.016668775,2.29332E-06,0,2.29332E-06,0.003493,37.21683256,2.918860726,148.5731864,4.573759311,145.743112,0,0.169730853,0.183818973,2.918860726,146.2323861,0.653291866,1.504287046,1,0,0,0.55,41440.85924,0.429745504,0.000180952,2374.912057,3.055140915
60.5,2.927229543,0.018,0.176448076,49.01485961,4448.698148,49.01485961,26.95817279,35.31595455,24.69099588,365,13.35244752,365,365,26.76118877,7.880594387,0.0011,61.52237755,132.6701398,0.159206726,148.5634794,148.569948,0.183879008,0.169766195,0.169766195,0,0.651126789,0.651126789,223.9616067,0,0,0.429692632,247334.3289,34175.20999,0.004854645,0.028952949,8.47E-07,0.146791574,5.317133714,0.001627372,0.016241158,9.802670877,0.000206976,7274.673388,0.000722483,0.016684455,2.2935E-06,0,2.2935E-06,0.003493,37.2490359,2.919144118,148.5764276,4.591533188,145.8274019,0,0.169725787,0.183813488,2.919144118,146.2990102,0.653232545,1.505681702,1,0,0,0.55,41449.88338,0.429791352,0.00018098,2374.804621,3.055189202
60.75,2.927254223,0.018,0.176525662,49.01831091,4454.212319,49.01831091,26.960071,35.34337913,24.77148703,365,13.35651185,365,365,26.7659305,7.882965249,0.0011,61.53186099,132.6786749,0.159390018,148.5667123,148.5731864,0.183873573,0.169761159,0.169761159,0,0.651146792,0.651146792,224.0795087,0,0,0.429741096,247443.5241,34177.96642,0.004854227,0.028956399,8.47E-07,0.146806892,5.352688444,0.001627397,0.01625271,9.806981215,0.00020699,7280.948816,0.000724779,0.016700186,2.29368E-06,0,2.29368E-06,0.003493,37.28134702,2.919427509,148.5796715,4.609307066,145.9086532,0,0.169720717,0.183807998,2.919427509,146.3632151,0.653175366,1.507080875,1,0,0,0.55,41458.91523,0.429837192,0.000181007,2374.697173,3.055237489
61,2.927278247,0.018,0.176602772,49.02174105,4459.726879,49.02174105,26.96195758,35.37090035,24.85198122,365,13.36057967,365,365,26.77067628,7.88533814,0.0011,61.54135256,132.6872173,0.159572285,148.569948,148.5764276,0.183868134,0.169756119,0.169756119,0,0.651166071,0.651166071,224.1931492,0,0,0.429789464,247552.0498,34180.70959,0.00485381,0.028959837,8.47E-07,0.146822211,5.388243174,0.001627421,0.016264191,9.811265125,0.000207003,7287.245234,0.000727076,0.016715968,2.29387E-06,0,2.29387E-06,0.003493,37.31376593,2.919710901,148.5829182,4.627080943,145.9869721,0,0.169715642,0.183802504,2.919710901,146.4250864,0.653120253,1.508484567,1,0,0,0.55,41467.95482,0.429883023,0.000181035,2374.589714,3.055285776
61.25,2.927301637,0.018,0.176679409,49.02515015,4465.241825,49.02515015,26.96383258,35.3985182,24.93247835,365,13.36465098,365,365,26.77542614,7.88771307,0.0011,61.55085228,132.6957671,0.159753531,148.5731864,148.5796715,0.183862689,0.169751074,0.169751074,0,0.651184653,0.651184653,224.3026778,0,0,0.42983774,247659.9096,34183.43952,0.004853392,0.028963265,8.47E-07,0.146837529,5.423797903,0.001627446,0.016275601,9.815522747,0.000207017,7293.562646,0.000729373,0.0167318,2.29405E-06,0,2.29405E-06,0.003493,37.34629264,2.919994292,148.5861677,4.64485482,146.0624613,0,0.169710563,0.183797005,2.919994292,146.4847072,0.653067135,1.509892777,1,0,0,0.55,41477.00217,0.429928847,0.000181062,2374.482243,3.055334063
61.5,2.927324414,0.018,0.176755576,49.0285383,4470.757154,49.0285383,26.96569606,35.42623267,25.01297835,365,13.36872579,365,365,26.78018009,7.890090043,0.0011,61.56036017,132.7043242,0.159933761,148.5764276,148.5829182,0.183857241,0.169746025,0.169746025,0,0.651202561,0.651202561,224.4082393,0,0,0.429885927,247767.1068,34186.15625,0.004852974,0.028966682,8.47E-07,0.146852848,5.461222896,0.00162747,0.016286941,9.819754217,0.000207031,7299.901053,0.00073167,0.016747682,2.29423E-06,0,2.29423E-06,0.003493,37.37892716,2.920277684,148.58942,4.663223112,146.1352202,0,0.16970548,0.183791501,2.920277684,146.5421575,0.653015941,1.511305509,1,0,0,0.55,41486.05731,0.429974663,0.00018109,2374.374761,3.055382349
61.75,2.927346598,0.018,0.176831274,49.03190562,4476.272865,49.03190562,26.96754809,35.45404373,25.09348116,365,13.37280411,365,365,26.78493813,7.892469067,0.0011,61.56987627,132.7128886,0.160112977,148.5796715,148.5861677,0.183851788,0.169740972,0.169740972,0,0.651219821,0.651219821,224.5099736,0,0,0.429934027,247873.645,34188.8598,0.004852557,0.028970087,8.47E-07,0.146868166,5.500206441,0.001627495,0.016298212,9.823959671,0.000207045,7306.260458,0.000733967,0.016763615,2.29442E-06,0,2.29442E-06,0.003493,37.41166952,2.920561076,148.5926751,4.682086749,146.2053447,0,0.169700392,0.183785992,2.920561076,146.5975148,0.652966603,1.512722762,1,0,0,0.55,41495.12025,0.430020471,0.000181117,2374.267267,3.055430636
62,2.927368209,0.018,0.176906506,49.03525222,4481.788954,49.03525222,26.96938872,35.48195138,25.1739867,365,13.37688597,365,365,26.7897003,7.894850148,0.0011,61.57940059,132.7214605,0.160291184,148.5829182,148.58942,0.18384633,0.169735915,0.169735915,0,0.651236454,0.651236454,224.6080161,0,0,0.429982044,247979.5275,34191.55018,0.004852139,0.028973482,8.47E-07,0.146883485,5.539189986,0.001627519,0.016309413,9.828139245,0.000207059,7312.640863,0.000736263,0.016779599,2.2946E-06,0,2.2946E-06,0.003493,37.44451972,2.920844467,148.5959331,4.700950387,146.2729279,0,0.1696953,0.183780479,2.920844467,146.6508537,0.652919055,1.514144539,1,0,0,0.55,41504.19104,0.43006627,0.000181145,2374.159762,3.055478923
62.25,2.927389266,0.018,0.176981275,49.03857821,4487.30542,49.03857821,26.97121801,35.5099556,25.25449489,365,13.38097136,365,365,26.79446659,7.897233294,0.0011,61.58893318,132.7300399,0.160468386,148.5861677,148.5926751,0.183840868,0.169730853,0.169730853,0,0.651252483,0.651252483,224.7024976,0,0,0.43002998,248084.7579,34194.22742,0.004851722,0.028976866,8.47E-07,0.146898803,5.578173531,0.001627544,0.016320545,9.832293076,0.000207072,7319.042271,0.00073856,0.016795633,2.29479E-06,0,2.29479E-06,0.003493,37.47747778,2.921127859,148.5991938,4.719814024,146.3380594,0,0.169690204,0.183774961,2.921127859,146.7022464,0.652873234,1.515570841,1,0,0,0.55,41513.26969,0.430112062,0.000181172,2374.052245,3.05552721
62.5,2.927409786,0.018,0.177055583,49.04188369,4492.82226,49.04188369,26.97303603,35.53805638,25.33500566,365,13.3850603,365,365,26.79923702,7.899618511,0.0011,61.59847404,132.7386266,0.160644587,148.58942,148.5959331,0.183835401,0.169725787,0.169725787,0,0.651267929,0.651267929,224.7935443,0,0,0.430077837,248189.3395,34196.89155,0.004851304,0.028980238,8.47E-07,0.146914122,5.617157075,0.001627569,0.016331609,9.836421298,0.000207086,7325.464683,0.000740857,0.016811718,2.29497E-06,0,2.29497E-06,0.003493,37.51054371,2.921411251,148.6024574,4.738677661,146.400826,0,0.169685103,0.183769438,2.921411251,146.7517626,0.652829079,1.517001669,1,0,0,0.55,41522.35623,0.430157846,0.0001812,2373.944717,3.055575497
62.75,2.927429788,0.018,0.177129433,49.04516877,4498.339472,49.04516877,26.97484282,35.56625369,25.41551895,365,13.38915281,365,365,26.80401161,7.902005806,0.0011,61.60802322,132.7472209,0.160819792,148.5926751,148.5991938,0.18382993,0.169720717,0.169720717,0,0.651282813,0.651282813,224.8812784,0,0,0.43012562,248293.2759,34199.54259,0.004850886,0.0289836,8.47E-07,0.14692944,5.661751408,0.001627593,0.016342604,9.840524047,0.0002071,7331.908103,0.000743154,0.016827853,2.29515E-06,0,2.29515E-06,0.003493,37.54371753,2.921694642,148.6057238,4.759324541,146.4613116,0,0.169679998,0.183763911,2.921694642,146.7994696,0.652786531,1.518437025,1,0,0,0.55,41531.45069,0.430203622,0.000181227,2373.837178,3.055623784
63,2.927449289,0.018,0.177202826,49.04843357,4503.857054,49.04843357,26.97663846,35.59454753,25.49603467,365,13.39324889,365,365,26.80879037,7.904395186,0.0011,61.61758074,132.7558227,0.160994004,148.5959331,148.6024574,0.183824454,0.169715642,0.169715642,0,0.651297155,0.651297155,224.9658179,0,0,0.430173329,248396.5702,34202.18056,0.004850469,0.028986951,8.48E-07,0.146944759,5.706345741,0.001627618,0.016353532,9.844601457,0.000207114,7338.372533,0.000745451,0.016844039,2.29534E-06,0,2.29534E-06,0.003493,37.57699924,2.921978034,148.6089931,4.779971422,146.5195973,0,0.169674888,0.183758379,2.921978034,146.8454324,0.652745532,1.519876909,1,0,0,0.55,41540.55309,0.43024939,0.000181255,2373.729627,3.055672071
63.25,2.927468304,0.018,0.177275766,49.05167818,4509.375003,49.05167818,26.978423,35.62293788,25.57655275,365,13.39734855,365,365,26.81357331,7.906786657,0.0011,61.62714663,132.764432,0.161167227,148.5991938,148.6057238,0.183818973,0.169710563,0.169710563,0,0.651310975,0.651310975,225.0472767,0,0,0.430220968,248499.2261,34204.80548,0.004850051,0.028990291,8.48E-07,0.146960077,5.750940073,0.001627642,0.016364392,9.848653663,0.000207127,7344.857974,0.000747747,0.016860275,2.29552E-06,0,2.29552E-06,0.003493,37.61038887,2.922261425,148.6122652,4.800618302,146.5757612,0,0.169669774,0.183752842,2.922261425,146.8897138,0.652706027,1.521321324,1,0,0,0.55,41549.66345,0.43029515,0.000181282,2373.622065,3.055720358
63.5,2.92748685,0.018,0.177348254,49.05490272,4514.893316,49.05490272,26.9801965,35.65142473,25.65707312,365,13.40145182,365,365,26.81836045,7.909180226,0.0011,61.6367209,132.7730488,0.161339466,148.6024574,148.6089931,0.183813488,0.16970548,0.16970548,0,0.651324291,0.651324291,225.1257649,0,0,0.430268538,248601.2469,34207.41738,0.004849634,0.028993621,8.48E-07,0.146975396,5.795534406,0.001627667,0.016375185,9.852680797,0.000207141,7351.36443,0.000750044,0.016876562,2.2957E-06,0,2.2957E-06,0.003493,37.64388642,2.922544817,148.6155402,4.821265182,146.6298791,0,0.169664655,0.1837473,2.922544817,146.9323742,0.652667962,1.522770271,1,0,0,0.55,41558.78181,0.430340902,0.00018131,2373.514491,3.055768645
63.75,2.927504941,0.018,0.177420294,49.0581073,4520.411993,49.0581073,26.98195901,35.68000379,25.73770459,365,13.40555869,365,365,26.8231518,7.911575901,0.0011,61.6463036,132.7816732,0.161510725,148.6057238,148.6122652,0.183807998,0.169700392,0.169700392,0,0.65133712,0.65133712,225.2013886,0,0,0.430316104,248702.6359,34210.01629,0.004849216,0.02899694,8.48E-07,0.146990735,5.840128739,0.001627691,0.01638591,9.856682994,0.000207155,7357.891902,0.000752344,0.016892902,2.29589E-06,0,2.29589E-06,0.003493,37.67749216,2.922828601,148.6188181,4.841912062,146.682024,0,0.169659532,0.183741753,2.922828601,146.9734721,0.652631287,1.524223891,1,0,0,0.55,41567.90819,0.430386736,0.000181337,2373.406906,3.055816998
64,2.927522599,0.018,0.177491887,49.06129201,4525.93103,49.06129201,26.9837106,35.70867434,25.81846884,365,13.40966918,365,365,26.82794737,7.913973687,0.0011,61.65589475,132.7903053,0.161681007,148.6089931,148.6155402,0.183802504,0.1696953,0.1696953,0,0.651349481,0.651349481,225.2742507,0,0,0.430363681,248803.3965,34212.6022,0.004848797,0.029000251,8.48E-07,0.1470061,5.884723071,0.001627716,0.01639657,9.860660387,0.000207169,7364.440421,0.000754648,0.016909294,2.29607E-06,0,2.29607E-06,0.003493,37.71120629,2.923112857,148.6220989,4.862558943,146.7322663,0,0.169654405,0.183736201,2.923112857,147.0130638,0.652595951,1.525682219,1,0,0,0.55,41577.04262,0.430432671,0.000181365,2373.299309,3.055865433
64.25,2.927539846,0.018,0.177563036,49.06445697,4531.450425,49.06445697,26.98545133,35.73744162,25.89923517,365,13.4137833,365,365,26.83274718,7.916373592,0.0011,61.66549437,132.7989449,0.161850316,148.6122652,148.6188181,0.183797005,0.169690204,0.169690204,0,0.651361391,0.651361391,225.34445,0,0,0.430411199,248903.532,34215.17509,0.004848378,0.029003551,8.48E-07,0.147021466,5.929317404,0.00162774,0.016407163,9.864613107,0.000207183,7371.010023,0.000756952,0.016925738,2.29626E-06,0,2.29626E-06,0.003493,37.74502871,2.923397112,148.6253826,4.883205823,146.7806744,0,0.169649273,0.183730645,2.923397112,147.0512039,0.652561906,1.527145098,1,0,0,0.55,41586.18511,0.430478597,0.000181392,2373.191701,3.055913867
64.5,2.927556696,0.018,0.177633743,49.06755414,4536.970177,49.06755414,26.98715478,35.76630562,25.98000348,365,13.41790107,365,365,26.83755124,7.918775622,0.0011,61.67510249,132.8075922,0.162018658,148.6155402,148.6220989,0.183791501,0.169685103,0.169685103,0,0.651372865,0.651372865,225.4120824,0,0,0.430458658,249001.523,34217.73499,0.004847959,0.029006841,8.48E-07,0.147036831,5.973911737,0.001627765,0.016417691,9.868541287,0.000207196,7377.600711,0.000759255,0.016942232,2.29644E-06,0,2.29644E-06,0.003493,37.77895943,2.923681368,148.6286692,4.903852703,146.8273139,0,0.169644136,0.183725084,2.923681368,147.0879447,0.652529106,1.528612526,1,0,0,0.55,41595.3357,0.430524516,0.00018142,2373.084081,3.055962301
64.75,2.92757316,0.018,0.177704011,49.06911702,4542.490277,49.06911702,26.98801436,35.79526632,26.06077372,365,13.42202249,365,365,26.84235957,7.921179784,0.0011,61.68471914,132.8162472,0.162186035,148.6188181,148.6253826,0.183785992,0.169679998,0.169679998,0,0.651383919,0.651383919,225.4772401,0,0,0.430506062,249050.9707,34220.28193,0.00484754,0.029010119,8.48E-07,0.147052196,6.018506069,0.00162779,0.016428153,9.872445058,0.00020721,7384.212487,0.000761559,0.016958777,2.29663E-06,0,2.29663E-06,0.003493,37.81299845,2.923965623,148.6319587,4.924499584,146.8722483,0,0.169638995,0.183719518,2.923965623,147.123337,0.652497507,1.530084506,1,0,0,0.55,41604.49442,0.430570427,0.000181447,2372.97645,3.056010735
65,2.927589252,0.018,0.177773842,49.07067018,4548.010552,49.07067018,26.9888686,35.82418687,26.14503088,365,13.42614758,365,365,26.84717217,7.923586086,0.0011,61.69434434,132.8249099,0.162352453,148.6220989,148.6286692,0.183780479,0.169674888,0.169674888,0,0.651394568,0.651394568,225.5400123,0,0,0.430555399,249100.111,34222.81593,0.004847103,0.029013436,8.48E-07,0.14706824,6.066594612,0.001627815,0.01643855,9.876324552,0.000207225,7390.845352,0.000763965,0.016975433,2.29682E-06,0,2.29682E-06,0.003493,37.84715384,2.924262443,148.6352511,4.946182041,146.9155389,0,0.169633849,0.183713947,2.924262443,147.1574297,0.652467064,1.531565554,1,0,0,0.55,41613.66128,0.430619222,0.000181476,2372.868807,3.05606131
65.25,2.927605207,0.018,0.177843238,49.07221367,4553.531003,49.07221367,26.98971752,35.85319455,26.22963817,365,13.43027634,365,365,26.85198907,7.925994533,0.0011,61.70397813,132.8335803,0.162517915,148.6253826,148.6319587,0.183774961,0.169669774,0.169669774,0,0.651404828,0.651404828,225.600485,0,0,0.430604916,249148.9454,34225.3361,0.004846664,0.029016746,8.48E-07,0.147084352,6.115032576,0.001627841,0.016448882,9.880179899,0.000207239,7397.500216,0.000766381,0.016992148,2.29701E-06,0,2.29701E-06,0.003493,37.88142302,2.92456052,148.6385465,4.967968057,146.957245,0,0.169628699,0.183708371,2.92456052,147.1902698,0.652437737,1.533051804,1,0,0,0.55,41622.83632,0.430668298,0.000181505,2372.761153,3.056112099
65.5,2.927621053,0.018,0.177912202,49.07374755,4559.051627,49.07374755,26.99056116,35.88230343,26.31424696,365,13.4344088,365,365,26.85681027,7.928405134,0.0011,61.71362054,132.8422585,0.162682424,148.6286692,148.6352511,0.183769438,0.169664655,0.169664655,0,0.651414711,0.651414711,225.6587412,0,0,0.430654417,249197.4756,34227.84239,0.004846224,0.029020045,8.48E-07,0.147100465,6.16347054,0.001627867,0.01645915,9.88401123,0.000207254,7404.177172,0.000768797,0.017008917,2.29721E-06,0,2.29721E-06,0.003493,37.91580568,2.924858597,148.6418448,4.989754072,146.9974236,0,0.169623544,0.18370279,2.924858597,147.221903,0.652409484,1.534542826,1,0,0,0.55,41632.01956,0.430717365,0.000181534,2372.653486,3.056162888
65.75,2.92763679,0.018,0.177980736,49.07527187,4564.572423,49.07527187,26.99139953,35.91151351,26.39885717,365,13.43854496,365,365,26.86163579,7.930817896,0.0011,61.72327158,132.8509444,0.162845987,148.6319587,148.6385465,0.183763911,0.169659532,0.169659532,0,0.651424232,0.651424232,225.714861,0,0,0.430703903,249245.7032,34230.33481,0.004845785,0.029023333,8.48E-07,0.147116577,6.211908504,0.001627893,0.016469354,9.887818674,0.000207268,7410.876221,0.000771212,0.017025739,2.2974E-06,0,2.2974E-06,0.003493,37.95030182,2.925156674,148.6451461,5.011540087,147.0361299,0,0.169618385,0.183697204,2.925156674,147.2523729,0.652382268,1.536038621,1,0,0,0.55,41641.21103,0.430766424,0.000181563,2372.545806,3.056213677
66,2.92765242,0.018,0.178048843,49.07678668,4570.093391,49.07678668,26.99223267,35.94082477,26.48346871,365,13.44268484,365,365,26.86646565,7.933232825,0.0011,61.7329313,132.8596382,0.163008605,148.6352511,148.6418448,0.183758379,0.169654405,0.169654405,0,0.651433403,0.651433403,225.7689218,0,0,0.430753374,249293.6299,34232.81339,0.004845346,0.029026608,8.48E-07,0.147132689,6.263002068,0.001627918,0.016479494,9.891602362,0.000207283,7417.597367,0.000773628,0.017042614,2.29759E-06,0,2.29759E-06,0.003493,37.98491146,2.925454751,148.6484503,5.034113141,147.073417,0,0.169613221,0.183691613,2.925454751,147.281722,0.65235605,1.537539189,1,0,0,0.55,41650.41076,0.430815475,0.000181592,2372.438115,3.056264466
66.25,2.927667945,0.018,0.178116524,49.07829202,4575.61453,49.07829202,26.99306061,35.97023719,26.56808152,365,13.44682845,365,365,26.87129986,7.935649928,0.0011,61.74259971,132.8683397,0.163170284,148.6385465,148.6451461,0.183752842,0.169649273,0.169649273,0,0.651442238,0.651442238,225.820998,0,0,0.430802829,249341.2573,34235.27816,0.004844907,0.029029872,8.48E-07,0.147148802,6.318742931,0.001627944,0.016489571,9.895362421,0.000207297,7424.34061,0.000776044,0.017059543,2.29779E-06,0,2.29779E-06,0.003493,38.0196346,2.925752828,148.6517575,5.058063513,147.1093363,0,0.169608052,0.183686017,2.925752828,147.309991,0.652330794,1.539044534,1,0,0,0.55,41659.61878,0.430864517,0.000181621,2372.330411,3.056315255
66.5,2.927683367,0.018,0.178183782,49.07978796,4581.135838,49.07978796,26.99388338,35.99975075,26.65269549,365,13.4509758,365,365,26.87613843,7.938069214,0.0011,61.75227686,132.8770492,0.163331028,148.6418448,148.6484503,0.1837473,0.169644136,0.169644136,0,0.651450748,0.651450748,225.8711617,0,0,0.43085227,249388.5871,34237.72915,0.004844467,0.029033125,8.48E-07,0.147164914,6.374483795,0.00162797,0.016499585,9.899098981,0.000207312,7431.105954,0.00077846,0.017076525,2.29798E-06,0,2.29798E-06,0.003493,38.05447127,2.926050905,148.6550677,5.082013885,147.1439373,0,0.169602879,0.183680416,2.926050905,147.3372194,0.652306466,1.540554655,1,0,0,0.55,41668.8351,0.430913551,0.00018165,2372.222695,3.056366044
66.75,2.927698687,0.018,0.178250619,49.08127454,4586.657314,49.08127454,26.994701,36.02936543,26.73731056,365,13.45512689,365,365,26.88098138,7.940490689,0.0011,61.76196275,132.8857665,0.16349084,148.6451461,148.6517575,0.183741753,0.169638995,0.169638995,0,0.651458946,0.651458946,225.9194822,0,0,0.430901697,249435.6208,34240.16637,0.004844028,0.029036366,8.48E-07,0.147181026,6.430224658,0.001627996,0.016509537,9.90281217,0.000207326,7437.8934,0.000780876,0.017093561,2.29817E-06,0,2.29817E-06,0.003493,38.08942148,2.926348982,148.6583809,5.105964257,147.1772677,0,0.169597701,0.18367481,2.926348982,147.363445,0.652283032,1.542069556,1,0,0,0.55,41678.05977,0.430962576,0.000181679,2372.114966,3.056416834
